day,timestamp,abs_timestamp,submitted_orders,executed_fills,conversions,cash_total,unrealized_total,total_pnl,positions_total_abs,stdout,error
-2,818100,-1181900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5024",
-2,818200,-1181800,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 3
SELL 10x 5024",
-2,818300,-1181700,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5025",
-2,818400,-1181600,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5024",
-2,818500,-1181500,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5023",
-2,818600,-1181400,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5023",
-2,818700,-1181300,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 3, Sell order depth : 2
SELL 5x 10000
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5024",
-2,818800,-1181200,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5024",
-2,818900,-1181100,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 3
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5024",
-2,819000,-1181000,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5025",
-2,819100,-1180900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5025",
-2,819200,-1180800,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5025",
-2,819300,-1180700,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 11x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5025",
-2,819400,-1180600,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5025",
-2,819500,-1180500,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5024",
-2,819600,-1180400,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5024",
-2,819700,-1180300,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5024",
-2,819800,-1180200,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5024",
-2,819900,-1180100,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5024",
-2,820000,-1180000,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5023",
-2,820100,-1179900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 3, Sell order depth : 2
SELL 6x 5028",
-2,820200,-1179800,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5022",
-2,820300,-1179700,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 11x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5022",
-2,820400,-1179600,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 3, Sell order depth : 2
SELL 5x 5029",
-2,820500,-1179500,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5021",
-2,820600,-1179400,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5021",
-2,820700,-1179300,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5022",
-2,820800,-1179200,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 11x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5021",
-2,820900,-1179100,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 3
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5021",
-2,821000,-1179000,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5022",
-2,821100,-1178900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5023",
-2,821200,-1178800,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5023",
-2,821300,-1178700,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5023",
-2,821400,-1178600,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5022",
-2,821500,-1178500,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 11x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5022",
-2,821600,-1178400,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5022",
-2,821700,-1178300,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5021",
-2,821800,-1178200,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5021",
-2,821900,-1178100,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5022",
-2,822000,-1178000,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 3
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5022",
-2,822100,-1177900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5023",
-2,822200,-1177800,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5023",
-2,822300,-1177700,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5023",
-2,822400,-1177600,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5022",
-2,822500,-1177500,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5022",
-2,822600,-1177400,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5021",
-2,822700,-1177300,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 11x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 3
SELL 9x 5021",
-2,822800,-1177200,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5021",
-2,822900,-1177100,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5022",
-2,823000,-1177000,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5021",
-2,823100,-1176900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5021",
-2,823200,-1176800,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5022",
-2,823300,-1176700,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5022",
-2,823400,-1176600,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5022",
-2,823500,-1176500,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5022",
-2,823600,-1176400,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5022",
-2,823700,-1176300,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5023",
-2,823800,-1176200,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5022",
-2,823900,-1176100,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5022",
-2,824000,-1176000,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 11x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5022",
-2,824100,-1175900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5022",
-2,824200,-1175800,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 3
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5022",
-2,824300,-1175700,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5022",
-2,824400,-1175600,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5023",
-2,824500,-1175500,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 3
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5023",
-2,824600,-1175400,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5023",
-2,824700,-1175300,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5022",
-2,824800,-1175200,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5021",
-2,824900,-1175100,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5022",
-2,825000,-1175000,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5022",
-2,825100,-1174900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5021",
-2,825200,-1174800,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5020",
-2,825300,-1174700,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5020",
-2,825400,-1174600,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 11x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5020",
-2,825500,-1174500,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5020",
-2,825600,-1174400,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5020",
-2,825700,-1174300,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5020",
-2,825800,-1174200,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 5x 5019",
-2,825900,-1174100,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 11x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 6x 5019",
-2,826000,-1174000,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5019",
-2,826100,-1173900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5020",
-2,826200,-1173800,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5019",
-2,826300,-1173700,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5019",
-2,826400,-1173600,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 12x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5020",
-2,826500,-1173500,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5021",
-2,826600,-1173400,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 13x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 9x 5020",
-2,826700,-1173300,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 11x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 8x 5019",
-2,826800,-1173200,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 14x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5019",
-2,826900,-1173100,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 7x 5019",
-2,827000,-1173000,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 10x 5019",
-2,827100,-1172900,2,0,0,0.0,0.0,0.0,0,"traderData: 
Observations: {""conversionObservations"": {}, ""plainValueObservations"": {}}
Acceptable price : 10
Buy Order depth : 2, Sell order depth : 2
SELL 15x 9992
Acceptable price : 10
Buy Order depth : 3, Sell order depth : 2
SELL 2x 5025",
